flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,delaySum_ns,jitterSum_ns,timeFirstTxPacket,timeLastRxPacket,throughput_kbps,source,destination,protocol,sourcePort,destinationPort
7693,2416,2416,7,7,0,476840000.0,124480000.0,13.7,13.983,68.29681978798557,10.1.58.1,10.10.5.4,6,49160,8007
7694,2416,2416,7,7,0,446024000.0,129933000.0,13.7,13.9841,68.03238296374505,10.1.68.1,10.10.5.4,6,49159,8006
7695,2416,2416,7,7,0,418931000.0,93876800.0,13.7,13.9819,68.5633203263568,10.1.78.1,10.10.5.4,6,49158,8005
7696,2416,2416,7,7,0,439648000.0,99400000.0,13.7,13.9821,68.51471109535588,10.1.88.1,10.10.5.4,6,49157,8004
7697,2416,2416,7,7,0,460365000.0,105571000.0,13.7,13.9823,68.46617074034688,10.1.98.1,10.10.5.4,6,49156,8003
7698,2416,2416,7,7,0,456334000.0,113493000.0,13.7,13.9825,68.4176991150441,10.2.38.1,10.10.5.4,6,49162,8009
7699,2416,2416,7,7,0,467741000.0,119491000.0,13.7,13.9828,68.34512022630835,10.2.48.1,10.10.5.4,6,49161,8008
7700,2416,2416,7,7,0,480048000.0,124901000.0,13.7,13.984,68.05633802816885,10.2.58.1,10.10.5.4,6,49160,8007
7701,2416,2416,7,7,0,448288000.0,131288000.0,13.7,13.9842,68.00844475721318,10.2.68.1,10.10.5.4,6,49159,8006
7702,2416,2416,7,7,0,422997000.0,95059200.0,13.7,13.9819,68.5633203263568,10.2.78.1,10.10.5.4,6,49158,8005
7703,2416,2416,7,7,0,443800000.0,100496000.0,13.7,13.9822,68.49043231750498,10.2.88.1,10.10.5.4,6,49157,8004
7704,2416,2416,7,7,0,464517000.0,106926000.0,13.7,13.9823,68.46617074034688,10.2.98.1,10.10.5.4,6,49156,8003
7705,2416,2416,7,7,0,458685000.0,114589000.0,13.7,13.9826,68.39348903043161,10.3.38.1,10.10.5.4,6,49162,8009
7706,2416,2416,7,7,0,470005000.0,120846000.0,13.7,13.9828,68.34512022630835,10.3.48.1,10.10.5.4,6,49161,8008
7707,2416,2416,7,7,0,482312000.0,125997000.0,13.7,13.984,68.05633802816885,10.3.58.1,10.10.5.4,6,49160,8007
7708,2416,2416,7,7,0,450552000.0,132384000.0,13.7,13.9842,68.00844475721318,10.3.68.1,10.10.5.4,6,49159,8006
7709,2416,2416,7,7,0,427235000.0,96068800.0,13.7,13.982,68.53900709219859,10.3.78.1,10.10.5.4,6,49158,8005
7710,2416,2416,7,7,0,448125000.0,101808000.0,13.7,13.9824,68.44192634560885,10.3.88.1,10.10.5.4,6,49157,8004
7711,2416,2416,7,7,0,468712000.0,107979000.0,13.7,13.9824,68.44192634560885,10.3.98.1,10.10.5.4,6,49156,8003
7712,2416,2416,7,7,0,460949000.0,115944000.0,13.7,13.9826,68.39348903043161,10.4.38.1,10.10.5.4,6,49162,8009
7713,2416,2416,7,7,0,472269000.0,121942000.0,13.7,13.9828,68.34512022630835,10.4.48.1,10.10.5.4,6,49161,8008
7714,2416,2416,7,7,0,441496000.0,127482000.0,13.7,13.984,68.05633802816885,10.4.58.1,10.10.5.4,6,49160,8007
7715,2416,2416,7,7,0,410584000.0,91728000.0,13.7,13.9818,68.58765081618157,10.4.68.1,10.10.5.4,6,49159,8006
7716,2416,2416,7,7,0,431301000.0,97251200.0,13.7,13.982,68.53900709219859,10.4.78.1,10.10.5.4,6,49158,8005
7717,2416,2416,7,7,0,452061000.0,103120000.0,13.7,13.9822,68.49043231750498,10.4.88.1,10.10.5.4,6,49157,8004
7718,2416,2416,7,7,0,472864000.0,109334000.0,13.7,13.9825,68.4176991150441,10.4.98.1,10.10.5.4,6,49156,8003
7719,2416,2416,7,7,0,463213000.0,117040000.0,13.7,13.9827,68.3692960735762,10.5.38.1,10.10.5.4,6,49162,8009
7720,2416,2416,7,7,0,474533000.0,123168000.0,13.7,13.9829,68.32096147048392,10.5.48.1,10.10.5.4,6,49161,8008
7721,2416,2416,7,7,0,443760000.0,128578000.0,13.7,13.9841,68.03238296374505,10.5.58.1,10.10.5.4,6,49160,8007
7722,2416,2416,7,7,0,414736000.0,92824000.0,13.7,13.9818,68.58765081618157,10.5.68.1,10.10.5.4,6,49159,8006
7723,2416,2416,7,7,0,435496000.0,98304000.0,13.7,13.9821,68.51471109535588,10.5.78.1,10.10.5.4,6,49158,8005
7724,2416,2416,7,7,0,456213000.0,104475000.0,13.7,13.9822,68.49043231750498,10.5.88.1,10.10.5.4,6,49157,8004
7725,2416,2416,7,7,0,477016000.0,110430000.0,13.7,13.9825,68.4176991150441,10.5.98.1,10.10.5.4,6,49156,8003
7726,264,264,5,5,0,203136000.0,507200.0,13.7406,13.904,12.925336597307275,10.10.5.4,10.1.38.1,6,8009,49162
7727,264,264,5,5,0,203062000.0,470400.0,13.7406,13.9269,11.336553945249644,10.10.5.4,10.2.38.1,6,8009,49162
7728,264,264,5,5,0,203062000.0,470400.0,13.7406,13.9273,11.3122656668452,10.10.5.4,10.3.38.1,6,8009,49162
7729,264,264,5,5,0,203062000.0,470400.0,13.7407,13.9278,11.288081239978672,10.10.5.4,10.4.38.1,6,8009,49162
7730,264,264,5,5,0,203062000.0,470400.0,13.7407,13.9282,11.264,10.10.5.4,10.5.38.1,6,8009,49162
7731,264,264,5,5,0,203062000.0,470400.0,13.7408,13.9286,11.246006389776399,10.10.5.4,10.1.48.1,6,8008,49161
7732,264,264,5,5,0,203062000.0,470400.0,13.7408,13.929,11.222104144527089,10.10.5.4,10.2.48.1,6,8008,49161
7733,264,264,5,5,0,203062000.0,470400.0,13.7409,13.9295,11.198303287380641,10.10.5.4,10.3.48.1,6,8008,49161
7734,264,264,5,5,0,203062000.0,470400.0,13.7409,13.9299,11.17460317460317,10.10.5.4,10.4.48.1,6,8008,49161
7735,264,264,5,5,0,203062000.0,470400.0,13.741,13.9304,11.151003167898574,10.10.5.4,10.5.48.1,6,8008,49161
7736,264,264,5,5,0,203062000.0,470400.0,13.741,13.9308,11.127502634351952,10.10.5.4,10.1.58.1,6,8007,49160
7737,264,264,5,5,0,203062000.0,470400.0,13.7411,13.9313,11.104100946372192,10.10.5.4,10.2.58.1,6,8007,49160
7738,264,264,5,5,0,203062000.0,470400.0,13.7411,13.9317,11.080797481636942,10.10.5.4,10.3.58.1,6,8007,49160
7739,264,264,5,5,0,203062000.0,470400.0,13.7412,13.9322,11.057591623036606,10.10.5.4,10.4.58.1,6,8007,49160
7740,264,264,5,5,0,203062000.0,470400.0,13.7412,13.9326,11.0344827586206,10.10.5.4,10.5.58.1,6,8007,49160
7741,264,264,5,5,0,203062000.0,470400.0,13.7413,13.9331,11.011470281543339,10.10.5.4,10.1.68.1,6,8006,49159
7742,264,264,5,5,0,203062000.0,470400.0,13.7413,13.9336,10.982839313572573,10.10.5.4,10.2.68.1,6,8006,49159
7743,264,264,5,5,0,203062000.0,470400.0,13.7413,13.934,10.960041515308854,10.10.5.4,10.3.68.1,6,8006,49159
7744,264,264,5,5,0,203062000.0,470400.0,13.7414,13.9197,11.845204711160957,10.10.5.4,10.4.68.1,6,8006,49159
7745,264,264,5,5,0,203062000.0,470400.0,13.7414,13.9201,11.81869054280923,10.10.5.4,10.5.68.1,6,8006,49159
7746,264,264,5,5,0,203062000.0,470400.0,13.7415,13.9204,11.805477920626016,10.10.5.4,10.1.78.1,6,8005,49158
7747,264,264,5,5,0,203062000.0,470400.0,13.7415,13.9208,11.779141104294508,10.10.5.4,10.2.78.1,6,8005,49158
7748,264,264,5,5,0,203062000.0,470400.0,13.7416,13.9212,11.759465478841829,10.10.5.4,10.3.78.1,6,8005,49158
7749,264,264,5,5,0,203062000.0,470400.0,13.7416,13.9216,11.733333333333352,10.10.5.4,10.4.78.1,6,8005,49158
7750,264,264,5,5,0,203062000.0,470400.0,13.7417,13.922,11.713810316139714,10.10.5.4,10.5.78.1,6,8005,49158
7751,264,264,5,5,0,203062000.0,470400.0,13.7417,13.9224,11.68788046485889,10.10.5.4,10.1.88.1,6,8004,49157
7752,264,264,5,5,0,203062000.0,470400.0,13.7418,13.9228,11.668508287292758,10.10.5.4,10.2.88.1,6,8004,49157
7753,264,264,5,5,0,203062000.0,470400.0,13.7418,13.9233,11.636363636363651,10.10.5.4,10.3.88.1,6,8004,49157
7754,264,264,5,5,0,203062000.0,470400.0,13.7419,13.9237,11.617161716171562,10.10.5.4,10.4.88.1,6,8004,49157
7755,264,264,5,5,0,203062000.0,470400.0,13.7419,13.9242,11.585298957761838,10.10.5.4,10.5.88.1,6,8004,49157
7756,264,264,5,5,0,203062000.0,470400.0,13.7419,13.9246,11.559934318554975,10.10.5.4,10.1.98.1,6,8003,49156
7757,264,264,5,5,0,203062000.0,470400.0,13.742,13.9251,11.534680502457698,10.10.5.4,10.2.98.1,6,8003,49156
7758,264,264,5,5,0,203062000.0,470400.0,13.742,13.9255,11.509536784741227,10.10.5.4,10.3.98.1,6,8003,49156
7759,264,264,5,5,0,203062000.0,470400.0,13.7421,13.926,11.484502446982086,10.10.5.4,10.4.98.1,6,8003,49156
7760,264,264,5,5,0,203062000.0,470400.0,13.7421,13.9264,11.459576776994119,10.10.5.4,10.5.98.1,6,8003,49156
7761,2416,2416,7,7,0,462814000.0,148333000.0,13.8,14.0891,66.85575925285382,10.1.39.1,10.10.5.4,6,49162,8009
7762,2416,2416,7,7,0,476379000.0,151949000.0,13.8,14.0913,66.35084105732929,10.1.49.1,10.10.5.4,6,49161,8008
7763,2416,2416,7,7,0,486608000.0,155173000.0,13.8,14.0927,66.03348138025284,10.1.59.1,10.10.5.4,6,49160,8007
7764,2416,2416,7,7,0,459142000.0,159206000.0,13.8,14.0945,65.6298811544993,10.1.69.1,10.10.5.4,6,49159,8006
7765,2416,2416,7,7,0,428678000.0,134669000.0,13.8,14.0824,68.44192634560929,10.1.79.1,10.10.5.4,6,49158,8005
7766,2416,2416,7,7,0,447006000.0,137518000.0,13.8,14.0841,68.03238296374548,10.1.89.1,10.10.5.4,6,49157,8004
7767,2416,2416,7,7,0,464986000.0,140717000.0,13.8,14.0855,67.69877408056067,10.1.99.1,10.10.5.4,6,49156,8003
7768,2416,2416,7,7,0,485432000.0,161483000.0,13.8,14.0952,65.47425474254754,10.2.39.1,10.10.5.4,6,49162,8009
7769,2416,2416,7,7,0,470750000.0,149939000.0,13.8,14.0908,66.4649243466302,10.2.49.1,10.10.5.4,6,49161,8008
7770,2416,2416,7,7,0,481122000.0,153203000.0,13.8,14.0922,66.14647501711171,10.2.59.1,10.10.5.4,6,49160,8007
7771,2416,2416,7,7,0,453354000.0,157533000.0,13.8,14.0937,65.80864828055853,10.2.69.1,10.10.5.4,6,49159,8006
7772,2416,2416,7,7,0,419818000.0,132291000.0,13.8,14.0823,68.46617074034731,10.2.79.1,10.10.5.4,6,49158,8005
7773,2416,2416,7,7,0,442437000.0,136283000.0,13.8,14.0841,68.03238296374548,10.2.89.1,10.10.5.4,6,49157,8004
7774,2416,2416,7,7,0,460416000.0,139482000.0,13.8,14.0855,67.69877408056067,10.2.99.1,10.10.5.4,6,49156,8003
7775,2416,2416,7,7,0,467699000.0,149627000.0,13.8,14.09,66.64827586206916,10.3.39.1,10.10.5.4,6,49162,8009
7776,2416,2416,7,7,0,478070000.0,152891000.0,13.8,14.0914,66.32807137954715,10.3.49.1,10.10.5.4,6,49161,8008
7777,2416,2416,7,7,0,450738000.0,156789000.0,13.8,14.0933,65.89839754517591,10.3.59.1,10.10.5.4,6,49160,8007
7778,2416,2416,7,7,0,414875000.0,131986000.0,13.8,14.0814,68.68514570007116,10.3.69.1,10.10.5.4,6,49159,8006
7779,2416,2416,7,7,0,437494000.0,135978000.0,13.8,14.0832,68.24858757062171,10.3.79.1,10.10.5.4,6,49158,8005
7780,2416,2416,7,7,0,455822000.0,138827000.0,13.8,14.085,67.81754385964909,10.3.89.1,10.10.5.4,6,49157,8004
7781,2416,2416,7,7,0,469301000.0,141278000.0,13.8,14.086,67.58041958041967,10.3.99.1,10.10.5.4,6,49156,8003
7782,2416,2416,7,7,0,424299000.0,96694400.0,13.8,14.0643,73.12902005297049,10.4.39.1,10.10.5.4,6,49162,8009
7783,2416,2416,7,7,0,461634000.0,147669000.0,13.8,14.0891,66.85575925285382,10.4.49.1,10.10.5.4,6,49161,8008
7784,2416,2416,7,7,0,474952000.0,151707000.0,13.8,14.0909,66.4420763148851,10.4.59.1,10.10.5.4,6,49160,8007
7785,2416,2416,7,7,0,485333000.0,154952000.0,13.8,14.0922,66.14647501711171,10.4.69.1,10.10.5.4,6,49159,8006
7786,2416,2416,7,7,0,458094000.0,158899000.0,13.8,14.0941,65.71914314858925,10.4.79.1,10.10.5.4,6,49158,8005
7787,2416,2416,7,7,0,446317000.0,110331000.0,13.8,14.0949,65.54086130891824,10.4.89.1,10.10.5.4,6,49157,8004
7788,2416,2416,7,7,0,425942000.0,133989000.0,13.8,14.0823,68.46617074034731,10.4.99.1,10.10.5.4,6,49156,8003
7789,2416,2416,7,7,0,455429000.0,143906000.0,13.8,14.0875,67.2278260869566,10.5.39.1,10.10.5.4,6,49162,8009
7790,2416,2416,7,7,0,467091000.0,149117000.0,13.8,14.09,66.64827586206916,10.5.49.1,10.10.5.4,6,49161,8008
7791,2416,2416,7,7,0,541002000.0,162320000.0,13.8,14.0956,65.3856562922872,10.5.59.1,10.10.5.4,6,49160,8007
7792,2416,2416,7,7,0,449971000.0,156568000.0,13.8,14.0929,65.98839194264265,10.5.69.1,10.10.5.4,6,49159,8006
7793,2416,2416,7,7,0,412706000.0,131472000.0,13.8,14.0814,68.68514570007116,10.5.79.1,10.10.5.4,6,49158,8005
7794,2416,2416,7,7,0,435458000.0,135523000.0,13.8,14.0832,68.24858757062171,10.5.89.1,10.10.5.4,6,49157,8004
7795,2416,2416,7,7,0,453776000.0,138392000.0,13.8,14.085,67.81754385964909,10.5.99.1,10.10.5.4,6,49156,8003
7796,264,264,5,5,0,203176000.0,547200.0,13.8631,14.0228,13.224796493425103,10.10.5.4,10.4.39.1,6,8009,49162
7797,264,264,5,5,0,203102000.0,510400.0,13.8631,14.0462,11.534680502457586,10.10.5.4,10.5.39.1,6,8009,49162
7798,264,264,5,5,0,203102000.0,510400.0,13.8631,14.048,11.422390481341221,10.10.5.4,10.4.49.1,6,8008,49161
7799,264,264,5,5,0,203102000.0,510400.0,13.8632,14.0488,11.37931034482764,10.10.5.4,10.5.49.1,6,8008,49161
7800,264,264,5,5,0,203102000.0,510400.0,13.8632,14.05,11.306209850107075,10.10.5.4,10.4.59.1,6,8007,49160
7801,264,264,5,5,0,203102000.0,510400.0,13.8633,14.0551,11.011470281543339,10.10.5.4,10.5.59.1,6,8007,49160
7802,264,264,5,5,0,203102000.0,510400.0,13.8633,14.0547,11.034482758620701,10.10.5.4,10.2.39.1,6,8009,49162
7803,264,264,5,5,0,203102000.0,510400.0,13.8634,14.0516,11.222104144527089,10.10.5.4,10.4.69.1,6,8006,49159
7804,264,264,5,5,0,203102000.0,510400.0,13.8634,14.0524,11.17460317460317,10.10.5.4,10.5.69.1,6,8006,49159
7805,264,264,5,5,0,203102000.0,510400.0,13.8635,14.0535,11.11578947368424,10.10.5.4,10.4.79.1,6,8005,49158
7806,264,264,5,5,0,203102000.0,510400.0,13.8635,14.0402,11.952461799660421,10.10.5.4,10.5.79.1,6,8005,49158
7807,264,264,5,5,0,203102000.0,510400.0,13.8636,14.0484,11.428571428571368,10.10.5.4,10.1.39.1,6,8009,49162
7808,264,264,5,5,0,203102000.0,510400.0,13.8636,14.0422,11.825307950727922,10.10.5.4,10.5.89.1,6,8004,49157
7809,264,264,5,5,0,203102000.0,510400.0,13.8637,14.0414,11.885199774901535,10.10.5.4,10.4.99.1,6,8003,49156
7810,264,264,5,5,0,203102000.0,510400.0,13.8637,14.0504,11.3122656668452,10.10.5.4,10.1.49.1,6,8008,49161
7811,264,264,5,5,0,203102000.0,510400.0,13.8637,14.0438,11.726818434203254,10.10.5.4,10.5.99.1,6,8003,49156
7812,264,264,5,5,0,203102000.0,510400.0,13.8638,14.0492,11.391585760517717,10.10.5.4,10.3.39.1,6,8009,49162
7813,264,264,5,5,0,203102000.0,510400.0,13.8638,14.0496,11.367061356297068,10.10.5.4,10.2.49.1,6,8008,49161
7814,264,264,5,5,0,203102000.0,510400.0,13.8639,14.052,11.228070175438575,10.10.5.4,10.1.59.1,6,8007,49160
7815,264,264,5,5,0,203102000.0,510400.0,13.8639,14.0508,11.300160513643576,10.10.5.4,10.3.49.1,6,8008,49161
7816,264,264,5,5,0,203102000.0,510400.0,13.864,14.0512,11.282051282051349,10.10.5.4,10.2.59.1,6,8007,49160
7817,264,264,5,5,0,203102000.0,510400.0,13.864,14.0539,11.121642969984217,10.10.5.4,10.1.69.1,6,8006,49159
7818,264,264,5,5,0,203102000.0,510400.0,13.8641,14.0528,11.192368839427724,10.10.5.4,10.3.59.1,6,8007,49160
7819,264,264,5,5,0,203102000.0,510400.0,13.8641,14.0532,11.168693812797471,10.10.5.4,10.2.69.1,6,8006,49159
7820,264,264,5,5,0,203102000.0,510400.0,13.8642,14.0418,11.891891891891895,10.10.5.4,10.1.79.1,6,8005,49158
7821,264,264,5,5,0,203102000.0,510400.0,13.8642,14.0406,11.97278911564631,10.10.5.4,10.3.69.1,6,8006,49159
7822,264,264,5,5,0,203102000.0,510400.0,13.8643,14.041,11.952461799660421,10.10.5.4,10.2.79.1,6,8005,49158
7823,264,264,5,5,0,203102000.0,510400.0,13.8643,14.0434,11.792294807370183,10.10.5.4,10.1.89.1,6,8004,49157
7824,264,264,5,5,0,203102000.0,510400.0,13.8644,14.0426,11.851851851851828,10.10.5.4,10.3.79.1,6,8005,49158
7825,264,264,5,5,0,203102000.0,510400.0,13.8644,14.043,11.825307950727922,10.10.5.4,10.2.89.1,6,8004,49157
7826,264,264,5,5,0,203102000.0,510400.0,13.8644,14.0449,11.700831024930725,10.10.5.4,10.1.99.1,6,8003,49156
7827,264,264,5,5,0,203102000.0,510400.0,13.8645,14.0441,11.759465478841829,10.10.5.4,10.3.89.1,6,8004,49157
7828,264,264,5,5,0,203102000.0,510400.0,13.8645,14.0445,11.733333333333352,10.10.5.4,10.2.99.1,6,8003,49156
7829,264,264,5,5,0,203102000.0,510400.0,13.8646,14.0453,11.68788046485889,10.10.5.4,10.3.99.1,6,8003,49156
7830,264,264,5,5,0,203102000.0,510400.0,13.8899,14.0543,12.846715328467248,10.10.5.4,10.4.89.1,6,8004,49157
7831,2416,2416,7,7,0,412125000.0,82760000.0,13.9,14.1445,79.05112474437615,10.1.40.1,10.10.5.4,6,49162,8009
7832,2416,2416,7,7,0,456933000.0,120957000.0,13.9,14.1748,70.33478893740927,10.1.50.1,10.10.5.4,6,49161,8008
7833,2416,2416,7,7,0,465667000.0,128280000.0,13.9,14.1754,70.18155410312288,10.1.60.1,10.10.5.4,6,49160,8007
7834,2416,2416,7,7,0,435787000.0,134325000.0,13.9,14.1756,70.13062409288851,10.1.70.1,10.10.5.4,6,49159,8006
7835,2416,2416,7,7,0,410478000.0,97107200.0,13.9,14.1735,70.66910420475313,10.1.80.1,10.10.5.4,6,49158,8005
7836,2416,2416,7,7,0,430035000.0,103930000.0,13.9,14.1725,70.92844036697271,10.1.90.1,10.10.5.4,6,49157,8004
7837,2416,2416,7,7,0,451998000.0,108466000.0,13.9,14.1739,70.5658999634905,10.1.100.1,10.10.5.4,6,49156,8003
7838,2416,2416,7,7,0,447318000.0,116214000.0,13.9,14.1741,70.51441079897876,10.2.40.1,10.10.5.4,6,49162,8009
7839,2416,2416,7,7,0,477091000.0,138688000.0,13.9,14.1758,70.07976794778818,10.2.50.1,10.10.5.4,6,49161,8008
7840,2416,2416,7,7,0,467931000.0,129376000.0,13.9,14.1755,70.15607985480963,10.2.60.1,10.10.5.4,6,49160,8007
7841,2416,2416,7,7,0,438051000.0,135680000.0,13.9,14.1757,70.10518679724325,10.2.70.1,10.10.5.4,6,49159,8006
7842,2416,2416,7,7,0,414717000.0,98116800.0,13.9,14.1736,70.64327485380115,10.2.80.1,10.10.5.4,6,49158,8005
7843,2416,2416,7,7,0,435347000.0,103866000.0,13.9,14.1737,70.61746437705521,10.2.90.1,10.10.5.4,6,49157,8004
7844,2416,2416,7,7,0,456150000.0,109562000.0,13.9,14.174,70.54014598540168,10.2.100.1,10.10.5.4,6,49156,8003
7845,2416,2416,7,7,0,449582000.0,117570000.0,13.9,14.1741,70.51441079897876,10.3.40.1,10.10.5.4,6,49162,8009
7846,2416,2416,7,7,0,461278000.0,126134000.0,13.9,14.1753,70.20704685797321,10.3.50.1,10.10.5.4,6,49161,8008
7847,2416,2416,7,7,0,470195000.0,130731000.0,13.9,14.1755,70.15607985480963,10.3.60.1,10.10.5.4,6,49160,8007
7848,2416,2416,7,7,0,440315000.0,137035000.0,13.9,14.1757,70.10518679724325,10.3.70.1,10.10.5.4,6,49159,8006
7849,2416,2416,7,7,0,418869000.0,99212800.0,13.9,14.1737,70.61746437705521,10.3.80.1,10.10.5.4,6,49158,8005
7850,2416,2416,7,7,0,439499000.0,104962000.0,13.9,14.1737,70.61746437705521,10.3.90.1,10.10.5.4,6,49157,8004
7851,2416,2416,7,7,0,460302000.0,111046000.0,13.9,14.174,70.54014598540168,10.3.100.1,10.10.5.4,6,49156,8003
7852,2416,2416,7,7,0,451846000.0,118666000.0,13.9,14.1742,70.48869438366145,10.4.40.1,10.10.5.4,6,49162,8009
7853,2416,2416,7,7,0,463542000.0,127230000.0,13.9,14.1754,70.18155410312288,10.4.50.1,10.10.5.4,6,49161,8008
7854,2416,2416,7,7,0,431120000.0,131827000.0,13.9,14.1756,70.13062409288851,10.4.60.1,10.10.5.4,6,49160,8007
7855,2416,2416,7,7,0,401144000.0,95945600.0,13.9,14.1724,70.95447870778285,10.4.70.1,10.10.5.4,6,49159,8006
7856,2416,2416,7,7,0,421731000.0,101598000.0,13.9,14.1724,70.95447870778285,10.4.80.1,10.10.5.4,6,49158,8005
7857,2416,2416,7,7,0,443651000.0,106058000.0,13.9,14.1738,70.59167275383501,10.4.90.1,10.10.5.4,6,49157,8004
7858,2416,2416,7,7,0,464238000.0,112358000.0,13.9,14.1738,70.59167275383501,10.4.100.1,10.10.5.4,6,49156,8003
7859,2416,2416,7,7,0,454154000.0,119978000.0,13.9,14.1743,70.46299671892085,10.5.40.1,10.10.5.4,6,49162,8009
7860,2416,2416,7,7,0,434080000.0,133414000.0,13.9,14.1756,70.13062409288851,10.5.50.1,10.10.5.4,6,49161,8008
7861,2416,2416,7,7,0,494930000.0,140043000.0,13.9,14.1758,70.07976794778818,10.5.60.1,10.10.5.4,6,49160,8007
7862,2416,2416,7,7,0,406413000.0,95924800.0,13.9,14.1735,70.66910420475313,10.5.70.1,10.10.5.4,6,49159,8006
7863,2416,2416,7,7,0,427000000.0,101578000.0,13.9,14.1736,70.64327485380115,10.5.80.1,10.10.5.4,6,49158,8005
7864,2416,2416,7,7,0,447846000.0,107110000.0,13.9,14.1739,70.5658999634905,10.5.90.1,10.10.5.4,6,49157,8004
7865,2416,2416,7,7,0,468563000.0,113541000.0,13.9,14.174,70.54014598540168,10.5.100.1,10.10.5.4,6,49156,8003
7866,264,264,5,5,0,203136000.0,507200.0,13.9406,14.104,12.925336597307275,10.10.5.4,10.1.40.1,6,8009,49162
7867,264,264,5,5,0,203062000.0,470400.0,13.9406,14.125,11.453362255965285,10.10.5.4,10.2.40.1,6,8009,49162
7868,264,264,5,5,0,203062000.0,470400.0,13.9406,14.1255,11.422390481341221,10.10.5.4,10.3.40.1,6,8009,49162
7869,264,264,5,5,0,203062000.0,470400.0,13.9407,14.1259,11.403887688984879,10.10.5.4,10.4.40.1,6,8009,49162
7870,264,264,5,5,0,203062000.0,470400.0,13.9407,14.1263,11.379310344827532,10.10.5.4,10.5.40.1,6,8009,49162
7871,264,264,5,5,0,203062000.0,470400.0,13.9408,14.1269,11.34873723804408,10.10.5.4,10.1.50.1,6,8008,49161
7872,264,264,5,5,0,203062000.0,470400.0,13.9408,14.1331,10.982839313572471,10.10.5.4,10.2.50.1,6,8008,49161
7873,264,264,5,5,0,203062000.0,470400.0,13.9409,14.1336,10.96004151530875,10.10.5.4,10.5.60.1,6,8007,49160
7874,264,264,5,5,0,203062000.0,470400.0,13.9409,14.1288,11.240021287919056,10.10.5.4,10.3.50.1,6,8008,49161
7875,264,264,5,5,0,203062000.0,470400.0,13.941,14.1292,11.222104144527089,10.10.5.4,10.4.50.1,6,8008,49161
7876,264,264,5,5,0,203062000.0,470400.0,13.941,14.1314,11.092436974790001,10.10.5.4,10.5.50.1,6,8008,49161
7877,264,264,5,5,0,203062000.0,470400.0,13.9411,14.1296,11.204244031830273,10.10.5.4,10.1.60.1,6,8007,49160
7878,264,264,5,5,0,203062000.0,470400.0,13.9411,14.13,11.180518793012158,10.10.5.4,10.2.60.1,6,8007,49160
7879,264,264,5,5,0,203062000.0,470400.0,13.9412,14.1305,11.156893819334428,10.10.5.4,10.3.60.1,6,8007,49160
7880,264,264,5,5,0,203062000.0,470400.0,13.9412,14.1309,11.133368476541895,10.10.5.4,10.4.60.1,6,8007,49160
7881,264,264,5,5,0,203062000.0,470400.0,13.9413,14.1318,11.08661417322834,10.10.5.4,10.1.70.1,6,8006,49159
7882,264,264,5,5,0,203062000.0,470400.0,13.9413,14.1322,11.063383970665317,10.10.5.4,10.2.70.1,6,8006,49159
7883,264,264,5,5,0,203062000.0,470400.0,13.9413,14.1327,11.034482758620701,10.10.5.4,10.3.70.1,6,8006,49159
7884,264,264,5,5,0,203062000.0,470400.0,13.9414,14.1179,11.966005665722328,10.10.5.4,10.4.70.1,6,8006,49159
7885,264,264,5,5,0,203062000.0,470400.0,13.9414,14.1183,11.938948558507642,10.10.5.4,10.5.70.1,6,8006,49159
7886,264,264,5,5,0,203062000.0,470400.0,13.9415,14.1187,11.918735891647795,10.10.5.4,10.1.80.1,6,8005,49158
7887,264,264,5,5,0,203062000.0,470400.0,13.9415,14.1191,11.891891891891895,10.10.5.4,10.2.80.1,6,8005,49158
7888,264,264,5,5,0,203062000.0,470400.0,13.9416,14.1195,11.871838111298413,10.10.5.4,10.3.80.1,6,8005,49158
7889,264,264,5,5,0,203062000.0,470400.0,13.9416,14.1199,11.845204711160957,10.10.5.4,10.4.80.1,6,8005,49158
7890,264,264,5,5,0,203062000.0,470400.0,13.9417,14.1203,11.825307950727922,10.10.5.4,10.5.80.1,6,8005,49158
7891,264,264,5,5,0,203062000.0,470400.0,13.9417,14.1207,11.798882681564345,10.10.5.4,10.1.90.1,6,8004,49157
7892,264,264,5,5,0,203062000.0,470400.0,13.9418,14.1211,11.779141104294508,10.10.5.4,10.2.90.1,6,8004,49157
7893,264,264,5,5,0,203062000.0,470400.0,13.9418,14.1215,11.752921535893245,10.10.5.4,10.3.90.1,6,8004,49157
7894,264,264,5,5,0,203062000.0,470400.0,13.9419,14.1219,11.733333333333352,10.10.5.4,10.4.90.1,6,8004,49157
7895,264,264,5,5,0,203062000.0,470400.0,13.9419,14.1223,11.707317073170811,10.10.5.4,10.5.90.1,6,8004,49157
7896,264,264,5,5,0,203062000.0,470400.0,13.9419,14.1228,11.67495854063022,10.10.5.4,10.1.100.1,6,8003,49156
7897,264,264,5,5,0,203062000.0,470400.0,13.942,14.1232,11.655629139072817,10.10.5.4,10.2.100.1,6,8003,49156
7898,264,264,5,5,0,203062000.0,470400.0,13.942,14.1237,11.623555310952163,10.10.5.4,10.3.100.1,6,8003,49156
7899,264,264,5,5,0,203062000.0,470400.0,13.9421,14.1241,11.60439560439558,10.10.5.4,10.4.100.1,6,8003,49156
7900,264,264,5,5,0,203062000.0,470400.0,13.9421,14.1246,11.572602739726078,10.10.5.4,10.5.100.1,6,8003,49156
